route_id,distance_km,base_hours,rainfall_mm,wind_speed_kmh,toll_queue_m,breakdown_flag,actual_hours,is_delayed
JNPT_TO_BHIWANDI,67.55,0.92,1.87,30.69,27.27,0,1.0,0
JNPT_TO_BHIWANDI,67.55,0.92,7.0,49.69,133.84,0,0.9,0
JNPT_TO_BHIWANDI,67.55,0.92,0.16,43.2,90.08,0,0.93,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.06,42.66,33.79,0,10.59,0
JNPT_TO_CHAKAN,136.67,1.75,1.03,29.16,14.36,0,1.97,0
JNPT_TO_BHIWANDI,67.55,0.92,0.94,15.36,106.58,0,1.07,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.13,28.09,37.09,0,2.24,0
JNPT_TO_BHIWANDI,67.55,0.92,6.38,14.4,125.69,0,1.04,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.13,51.93,31.12,0,1.8,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.84,34.36,13.46,0,13.73,0
JNPT_TO_BHIWANDI,67.55,0.92,0.8,52.42,74.0,0,1.09,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.53,38.87,171.5,0,2.07,0
JNPT_TO_CHAKAN,136.67,1.75,1.37,30.22,54.11,0,1.71,0
JNPT_TO_BHIWANDI,67.55,0.92,0.71,51.67,269.28,0,1.04,0
JNPT_TO_CHAKAN,136.67,1.75,0.12,44.88,131.2,0,1.83,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.42,11.01,224.06,0,10.5,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.14,37.08,2.41,0,10.5,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.6,12.36,14.45,0,13.43,0
JNPT_TO_BHIWANDI,67.55,0.92,1.94,53.17,124.15,0,1.03,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.46,53.91,8.69,0,15.7,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.11,53.61,31.8,0,11.67,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.97,27.14,66.36,0,12.52,0
JNPT_TO_CHAKAN,136.67,1.75,0.19,33.13,28.69,1,5.03,1
JNPT_TO_CHAKAN,136.67,1.75,1.07,10.79,55.08,0,1.87,0
JNPT_TO_CHAKAN,136.67,1.75,0.96,22.61,166.03,0,1.99,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.58,55.67,234.17,0,12.49,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.55,52.85,34.79,0,11.78,0
JNPT_TO_CHAKAN,136.67,1.75,0.43,42.85,94.59,0,1.63,0
JNPT_TO_BHIWANDI,67.55,0.92,1.8,38.95,26.61,0,0.92,0
JNPT_TO_BHIWANDI,67.55,0.92,1.6,48.1,692.66,0,1.57,1
MUNDRA_TO_BHIWANDI,872.85,11.64,0.25,54.45,33.68,0,11.46,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,11.1,35.89,29.13,0,13.9,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.68,32.65,56.93,0,1.93,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,5.88,42.22,9.73,0,14.52,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.87,50.74,81.76,0,11.8,0
JNPT_TO_CHAKAN,136.67,1.75,1.42,33.64,151.86,0,1.61,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.31,44.7,4.98,0,10.49,0
JNPT_TO_CHAKAN,136.67,1.75,1.25,43.82,112.35,0,1.98,0
JNPT_TO_BHIWANDI,67.55,0.92,0.46,32.65,62.28,0,1.03,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.7,16.75,34.03,0,1.75,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.79,50.89,63.79,0,12.51,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.01,21.21,351.58,0,14.16,0
JNPT_TO_BHIWANDI,67.55,0.92,0.19,39.92,86.58,0,1.06,0
JNPT_TO_CHAKAN,136.67,1.75,0.47,15.83,125.36,0,1.77,0
MUNDRA_TO_BHIWANDI,872.85,11.64,8.01,46.16,7.22,0,13.32,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.46,53.77,10.69,0,10.78,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.09,57.25,62.53,0,11.67,0
JNPT_TO_BHIWANDI,67.55,0.92,1.06,49.99,25.76,0,0.9,0
JNPT_TO_CHAKAN,136.67,1.75,1.49,24.35,79.57,0,1.87,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.45,49.64,56.89,0,10.7,0
JNPT_TO_CHAKAN,136.67,1.75,9.62,34.42,144.03,0,2.03,0
JNPT_TO_CHAKAN,136.67,1.75,3.95,40.2,283.48,0,1.59,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.26,27.21,66.09,0,1.77,0
JNPT_TO_CHAKAN,136.67,1.75,1.07,15.09,9.29,0,1.62,0
JNPT_TO_CHAKAN,136.67,1.75,0.04,44.73,51.65,0,1.79,0
JNPT_TO_BHIWANDI,67.55,0.92,2.41,19.43,280.72,0,0.85,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.76,35.82,186.59,0,11.29,0
JNPT_TO_CHAKAN,136.67,1.75,1.62,10.89,1.52,0,1.88,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.83,12.29,105.82,0,12.13,0
JNPT_TO_CHAKAN,136.67,1.75,0.89,28.36,67.86,0,2.08,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.37,20.72,497.98,0,13.57,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.19,23.51,190.74,0,14.83,0
JNPT_TO_BHIWANDI,67.55,0.92,1.2,28.77,51.08,0,0.91,0
JNPT_TO_CHAKAN,136.67,1.75,0.65,27.33,210.84,0,1.61,0
JNPT_TO_BHIWANDI,67.55,0.92,0.4,49.28,129.0,0,1.09,0
MUNDRA_TO_BHIWANDI,872.85,11.64,2.81,31.78,156.17,0,13.13,0
JNPT_TO_CHAKAN,136.67,1.75,1.47,42.75,347.81,0,2.13,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.75,17.65,13.71,0,13.82,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.88,12.65,38.51,0,10.66,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.74,37.03,268.21,0,13.43,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,2.21,22.99,1.47,0,13.65,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.59,15.25,5.0,0,13.46,0
JNPT_TO_CHAKAN,136.67,1.75,1.8,46.42,92.29,0,1.68,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.03,39.93,94.39,0,12.78,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.22,29.17,24.66,0,15.01,0
JNPT_TO_CHAKAN,136.67,1.75,1.9,11.22,224.94,0,1.93,0
JNPT_TO_CHAKAN,136.67,1.75,3.5,59.59,107.53,0,1.88,0
JNPT_TO_CHAKAN,136.67,1.75,0.44,10.5,118.6,0,2.07,0
JNPT_TO_CHAKAN,136.67,1.75,1.24,18.38,52.86,0,1.71,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.75,37.35,67.35,0,14.4,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.65,22.91,134.29,0,13.65,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.73,20.81,241.64,0,2.06,0
JNPT_TO_BHIWANDI,67.55,0.92,0.61,45.2,4.76,0,0.89,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.41,14.89,105.26,0,14.83,0
JNPT_TO_CHAKAN,136.67,1.75,0.36,35.86,49.45,0,2.02,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.1,52.32,108.2,0,12.18,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.68,17.16,5.0,0,12.89,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.08,32.05,667.4,0,14.71,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.26,47.57,45.3,0,13.48,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.11,52.9,40.49,0,13.88,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.19,44.42,130.97,1,16.5,1
JNPT_TO_CHAKAN,136.67,1.75,1.41,17.52,261.26,0,1.62,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.38,35.13,14.81,0,11.77,0
JNPT_TO_BHIWANDI,67.55,0.92,1.79,58.62,42.23,0,0.99,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.07,46.61,23.08,0,1.99,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.47,26.57,363.12,0,15.15,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.36,25.48,301.4,0,15.76,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.99,38.24,87.4,0,15.74,0
BHIWANDI_TO_CHAKAN,156.03,1.93,3.76,33.99,97.0,0,1.75,0
JNPT_TO_CHAKAN,136.67,1.75,10.37,56.48,364.52,0,2.38,1
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.11,31.59,95.92,0,13.97,0
JNPT_TO_CHAKAN,136.67,1.75,0.61,54.6,299.15,0,1.87,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.57,15.14,129.06,0,2.16,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.13,29.8,0.39,0,13.08,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.16,49.01,201.36,0,14.15,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.99,52.47,115.58,0,1.97,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.27,49.18,153.62,0,2.31,0
JNPT_TO_CHAKAN,136.67,1.75,1.87,49.1,86.91,0,1.72,0
JNPT_TO_CHAKAN,136.67,1.75,0.38,11.92,351.57,0,2.04,0
JNPT_TO_CHAKAN,136.67,1.75,8.34,41.94,92.96,0,1.69,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.42,35.79,22.69,0,12.21,0
JNPT_TO_CHAKAN,136.67,1.75,1.1,31.82,83.64,0,1.93,0
JNPT_TO_CHAKAN,136.67,1.75,1.82,22.5,129.18,0,1.98,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.31,15.2,20.29,0,14.41,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.72,21.9,14.89,1,16.62,1
MUNDRA_TO_BHIWANDI,872.85,11.64,0.34,33.97,36.88,0,12.06,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.12,54.07,104.0,0,1.75,0
JNPT_TO_CHAKAN,136.67,1.75,1.03,29.63,19.45,0,1.72,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.37,13.48,18.46,0,12.72,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.87,19.87,16.56,0,1.92,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.22,46.96,64.74,0,12.45,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.47,14.19,23.51,0,14.98,0
JNPT_TO_BHIWANDI,67.55,0.92,0.11,26.62,88.74,0,0.88,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.32,10.39,300.92,0,13.47,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.2,45.7,150.01,0,12.84,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.81,46.78,108.61,0,13.51,0
JNPT_TO_CHAKAN,136.67,1.75,0.14,56.61,30.23,0,1.9,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.96,56.86,149.32,0,13.59,0
JNPT_TO_BHIWANDI,67.55,0.92,1.48,29.47,112.75,0,1.06,0
JNPT_TO_BHIWANDI,67.55,0.92,1.46,38.71,27.02,0,0.93,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.59,32.62,130.65,0,2.22,0
JNPT_TO_BHIWANDI,67.55,0.92,9.39,58.39,338.42,0,1.42,1
BHIWANDI_TO_CHAKAN,156.03,1.93,0.28,54.16,0.36,1,6.43,1
MUNDRA_TO_BHIWANDI,872.85,11.64,8.19,37.12,29.31,0,13.64,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.52,52.76,5.41,0,2.24,0
MUNDRA_TO_BHIWANDI,872.85,11.64,3.02,15.32,252.51,0,11.93,0
JNPT_TO_BHIWANDI,67.55,0.92,0.95,37.32,183.07,0,1.06,0
JNPT_TO_CHAKAN,136.67,1.75,1.89,22.27,20.46,0,1.65,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.11,22.15,254.76,0,14.25,0
JNPT_TO_CHAKAN,136.67,1.75,0.65,53.72,14.79,0,1.98,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.37,49.92,55.37,0,12.24,0
JNPT_TO_BHIWANDI,67.55,0.92,1.94,51.16,132.05,0,0.93,0
JNPT_TO_BHIWANDI,67.55,0.92,2.39,40.49,61.62,0,0.83,0
JNPT_TO_CHAKAN,136.67,1.75,1.78,37.29,193.52,0,1.94,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.77,57.61,30.93,0,13.61,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.78,27.29,263.32,0,2.1,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.19,19.97,95.67,0,11.7,0
JNPT_TO_CHAKAN,136.67,1.75,1.17,50.45,38.8,0,2.0,0
JNPT_TO_CHAKAN,136.67,1.75,1.5,25.88,314.18,0,2.2,1
JNPT_TO_CHAKAN,136.67,1.75,0.92,25.56,196.82,0,1.66,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.72,59.56,90.1,0,10.49,0
JNPT_TO_BHIWANDI,67.55,0.92,1.4,49.91,232.85,0,0.88,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.44,59.79,68.6,0,1.86,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.6,12.04,119.99,1,21.87,1
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.4,17.56,39.99,0,14.34,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.82,46.56,25.14,0,13.42,0
JNPT_TO_CHAKAN,136.67,1.75,0.05,16.63,18.02,0,2.03,0
JNPT_TO_BHIWANDI,67.55,0.92,16.03,26.52,47.82,0,2.48,1
MUNDRA_TO_BHIWANDI,872.85,11.64,0.43,53.74,135.85,0,12.39,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.14,59.82,20.01,0,15.58,0
JNPT_TO_CHAKAN,136.67,1.75,1.41,54.59,24.44,0,2.05,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.53,17.61,112.19,0,12.96,0
JNPT_TO_BHIWANDI,67.55,0.92,0.14,20.94,100.57,0,1.1,0
JNPT_TO_CHAKAN,136.67,1.75,1.87,17.32,134.07,0,1.64,0
JNPT_TO_BHIWANDI,67.55,0.92,0.87,55.37,15.2,0,1.09,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.22,12.48,180.95,0,13.34,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.72,31.33,49.78,0,1.97,0
JNPT_TO_BHIWANDI,67.55,0.92,1.27,59.85,106.76,0,0.92,0
JNPT_TO_CHAKAN,136.67,1.75,0.59,23.06,0.08,0,1.78,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.17,18.75,99.45,0,12.97,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.96,15.81,11.43,0,12.18,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.48,32.68,371.0,0,14.01,0
JNPT_TO_BHIWANDI,67.55,0.92,0.61,35.27,41.75,0,0.84,0
JNPT_TO_BHIWANDI,67.55,0.92,1.75,40.18,12.19,0,0.86,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.48,46.34,630.67,0,2.52,1
JNPT_TO_CHAKAN,136.67,1.75,0.86,35.4,2.62,0,1.68,0
JNPT_TO_CHAKAN,136.67,1.75,1.79,33.21,0.85,0,1.96,0
JNPT_TO_CHAKAN,136.67,1.75,1.71,52.26,55.77,0,1.99,0
JNPT_TO_CHAKAN,136.67,1.75,0.06,27.36,495.02,0,2.4,1
BHIWANDI_TO_CHAKAN,156.03,1.93,1.18,33.28,4.98,0,1.74,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.25,40.29,127.0,0,15.61,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.19,54.74,24.53,0,13.6,0
JNPT_TO_BHIWANDI,67.55,0.92,13.01,31.98,34.5,0,1.05,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.69,29.07,21.05,0,13.39,0
JNPT_TO_BHIWANDI,67.55,0.92,1.22,25.56,12.01,0,1.04,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.25,37.08,86.43,0,2.14,0
JNPT_TO_BHIWANDI,67.55,0.92,1.7,21.19,55.87,0,0.93,0
JNPT_TO_BHIWANDI,67.55,0.92,0.02,49.28,277.78,0,1.04,0
JNPT_TO_BHIWANDI,67.55,0.92,0.25,31.62,53.64,0,1.07,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.18,26.75,99.14,0,15.49,0
JNPT_TO_BHIWANDI,67.55,0.92,1.96,22.29,104.59,0,1.07,0
JNPT_TO_CHAKAN,136.67,1.75,1.54,52.32,6.09,0,1.86,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.47,26.98,6.44,0,11.29,0
JNPT_TO_CHAKAN,136.67,1.75,1.68,31.54,227.58,0,1.91,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.72,31.75,45.77,0,1.95,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.85,22.13,281.82,0,12.77,0
JNPT_TO_CHAKAN,136.67,1.75,0.47,28.65,194.91,0,2.07,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.24,20.71,399.32,0,13.94,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.41,59.72,33.01,0,13.51,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.31,40.83,36.21,0,1.83,0
JNPT_TO_CHAKAN,136.67,1.75,0.3,52.27,104.32,0,1.84,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.59,41.28,110.48,0,13.38,0
JNPT_TO_CHAKAN,136.67,1.75,1.36,34.11,54.31,0,2.01,0
JNPT_TO_CHAKAN,136.67,1.75,0.45,21.42,166.81,0,2.03,0
JNPT_TO_BHIWANDI,67.55,0.92,1.38,10.3,157.58,0,0.83,0
JNPT_TO_BHIWANDI,67.55,0.92,1.57,15.89,117.53,0,1.08,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.57,23.87,340.27,0,2.23,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.24,53.7,23.48,0,2.09,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.07,30.58,8.13,0,2.2,0
BHIWANDI_TO_CHAKAN,156.03,1.93,17.44,34.19,164.55,0,4.0,1
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.31,22.6,71.77,1,21.03,1
JNPT_TO_BHIWANDI,67.55,0.92,0.57,24.83,38.19,0,0.86,0
JNPT_TO_CHAKAN,136.67,1.75,0.63,42.29,69.31,0,1.7,0
JNPT_TO_CHAKAN,136.67,1.75,21.57,11.21,7.74,0,3.74,1
JNPT_TO_CHAKAN,136.67,1.75,0.91,25.32,21.57,0,1.69,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.97,58.16,25.56,0,1.78,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.51,24.32,117.51,0,15.07,0
JNPT_TO_CHAKAN,136.67,1.75,1.85,27.5,14.96,0,1.74,0
JNPT_TO_BHIWANDI,67.55,0.92,1.74,53.66,149.42,0,1.03,0
JNPT_TO_BHIWANDI,67.55,0.92,1.47,41.13,31.18,0,1.08,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,17.73,23.61,76.27,0,13.92,0
JNPT_TO_CHAKAN,136.67,1.75,3.59,56.87,46.28,0,1.6,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.83,37.53,597.66,0,15.12,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,3.48,29.37,41.92,0,14.31,0
JNPT_TO_BHIWANDI,67.55,0.92,1.42,15.69,16.99,0,1.1,0
JNPT_TO_BHIWANDI,67.55,0.92,0.04,41.89,47.59,1,7.43,1
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.96,36.99,26.35,0,15.68,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.22,38.67,6.43,0,12.91,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.39,20.01,197.74,0,15.13,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.95,32.4,39.02,0,13.43,0
JNPT_TO_CHAKAN,136.67,1.75,1.45,28.18,229.91,0,1.67,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,6.23,52.9,31.4,0,15.48,0
MUNDRA_TO_BHIWANDI,872.85,11.64,3.05,11.35,126.37,0,12.74,0
JNPT_TO_BHIWANDI,67.55,0.92,1.39,42.97,106.57,0,1.05,0
JNPT_TO_CHAKAN,136.67,1.75,5.93,24.09,21.55,0,1.82,0
JNPT_TO_CHAKAN,136.67,1.75,0.94,13.87,3.07,0,1.67,0
JNPT_TO_BHIWANDI,67.55,0.92,0.08,17.55,69.33,0,1.0,0
JNPT_TO_BHIWANDI,67.55,0.92,1.16,50.13,46.21,0,0.92,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.4,45.12,16.0,0,12.22,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.86,37.96,147.17,0,11.96,0
JNPT_TO_BHIWANDI,67.55,0.92,1.86,27.99,56.26,0,1.01,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.8,20.74,126.33,0,11.91,0
JNPT_TO_BHIWANDI,67.55,0.92,1.34,50.13,46.3,1,7.79,1
MUNDRA_TO_BHIWANDI,872.85,11.64,11.9,15.41,416.88,0,12.34,0
JNPT_TO_CHAKAN,136.67,1.75,1.47,45.01,172.55,0,1.94,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.0,13.37,86.17,0,14.03,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.38,37.04,55.89,0,15.48,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.75,56.0,102.88,0,2.24,0
JNPT_TO_CHAKAN,136.67,1.75,2.85,29.67,157.14,0,2.08,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.71,11.13,18.5,0,2.2,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.8,17.38,57.08,0,1.74,0
MUNDRA_TO_BHIWANDI,872.85,11.64,5.49,37.66,80.28,0,11.51,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.28,11.61,182.45,0,13.79,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.31,11.82,68.25,0,13.28,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.85,32.52,25.02,0,11.58,0
JNPT_TO_CHAKAN,136.67,1.75,0.95,41.33,115.0,0,1.99,0
JNPT_TO_CHAKAN,136.67,1.75,1.24,46.19,49.76,0,1.97,0
JNPT_TO_BHIWANDI,67.55,0.92,1.39,35.07,172.11,0,1.09,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.17,57.53,39.22,0,2.31,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.89,54.98,97.96,0,12.78,0
JNPT_TO_CHAKAN,136.67,1.75,0.08,12.74,43.84,0,2.09,0
JNPT_TO_BHIWANDI,67.55,0.92,0.12,16.77,72.58,0,0.85,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.9,27.51,21.02,0,2.08,0
BHIWANDI_TO_CHAKAN,156.03,1.93,8.03,58.18,291.55,0,2.12,0
JNPT_TO_CHAKAN,136.67,1.75,0.35,16.44,150.22,1,7.19,1
JNPT_TO_BHIWANDI,67.55,0.92,1.08,36.4,74.63,0,0.83,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.09,23.34,49.22,0,1.97,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.99,33.98,82.61,0,15.86,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.31,19.52,11.91,0,1.86,0
BHIWANDI_TO_CHAKAN,156.03,1.93,2.01,36.91,94.03,0,1.77,0
JNPT_TO_BHIWANDI,67.55,0.92,1.18,30.9,19.15,0,0.93,0
JNPT_TO_BHIWANDI,67.55,0.92,1.67,30.7,3.86,0,1.06,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.06,17.59,11.62,0,1.97,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.32,51.15,18.72,0,1.75,0
JNPT_TO_BHIWANDI,67.55,0.92,0.66,17.02,59.86,0,1.08,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.91,33.84,86.13,0,11.35,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.15,36.18,79.99,0,13.0,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.78,18.37,54.14,0,2.04,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.5,19.16,120.72,0,13.38,0
JNPT_TO_CHAKAN,136.67,1.75,0.88,59.85,19.19,0,1.88,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.87,24.5,5.57,0,14.36,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.56,45.81,107.44,0,1.94,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.19,31.89,79.74,0,14.25,0
MUNDRA_TO_BHIWANDI,872.85,11.64,3.85,29.63,216.33,0,11.46,0
JNPT_TO_BHIWANDI,67.55,0.92,0.3,40.06,143.6,0,0.86,0
JNPT_TO_CHAKAN,136.67,1.75,1.55,55.45,48.38,0,1.73,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.47,55.22,225.29,0,11.65,0
JNPT_TO_BHIWANDI,67.55,0.92,1.71,58.23,14.99,0,1.06,0
JNPT_TO_CHAKAN,136.67,1.75,0.45,15.38,119.22,0,1.65,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.19,28.71,34.37,0,1.79,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.76,55.86,26.33,0,2.16,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.08,15.57,66.11,0,13.47,0
JNPT_TO_CHAKAN,136.67,1.75,0.58,39.1,401.71,0,2.25,1
JNPT_TO_BHIWANDI,67.55,0.92,1.47,51.54,44.55,0,0.95,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.92,50.77,12.43,0,15.11,0
JNPT_TO_BHIWANDI,67.55,0.92,1.29,30.66,197.85,0,0.99,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.11,44.03,94.44,0,2.29,0
JNPT_TO_BHIWANDI,67.55,0.92,1.88,20.79,74.97,0,0.84,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.47,44.2,37.57,0,1.99,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.69,45.95,97.2,0,13.44,0
JNPT_TO_CHAKAN,136.67,1.75,0.4,35.3,101.27,0,1.62,0
JNPT_TO_BHIWANDI,67.55,0.92,0.65,29.47,253.38,0,1.04,0
